ORIGID,CountyName,PopulationCensus16,IGEasting,IGNorthing,Lat,Long,UniqueGeographicIdentifier,ConfirmedCovidCases,PopulationProportionCovidCases,x,y,FID,TimeStampDate
,Longford,40873,220162,275901,53.7325,-7.6952,,17,41.592249,-7.6952,53.7325,16290,2020-04-03T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,64,49.657056,-6.487,53.9161,16291,2020-04-03T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,78,59.766909,-9.2537,53.9191,16292,2020-04-03T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,106,54.346712,-6.715,53.6851,16293,2020-04-03T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,23,37.467827,-6.9452,54.1857,16294,2020-04-03T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,64,82.092328,-7.6607,53.2632,16295,2020-04-03T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,15,23.239960,-8.2735,53.8008,16296,2020-04-03T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,28,42.725261,-8.5345,54.1581,16297,2020-04-03T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,118,73.956616,-7.9206,52.6407,16298,2020-04-03T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,46,39.595097,-7.4935,52.2035,16299,2020-04-03T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,94,105.891630,-7.4219,53.5524,16300,2020-04-03T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,21,14.025995,-6.5037,52.5164,16301,2020-04-03T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,132,92.680358,-6.3442,53.0205,16302,2020-04-03T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,12,21.077777,-6.8367,52.7168,16303,2020-04-04T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,115,150.966184,-7.2937,53.9878,16304,2020-04-04T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,60,50.497824,-8.9889,52.8917,16305,2020-04-04T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,362,66.682877,-8.6372,51.9517,16306,2020-04-04T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,103,64.701744,-7.96,54.8989,16307,2020-04-04T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,2692,199.798272,-6.292,53.3605,16308,2020-04-04T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,112,43.401096,-8.7362,53.3705,16309,2020-04-04T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,89,60.254423,-9.565,52.1689,16310,2020-04-04T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,175,78.650271,-6.7837,53.238,16311,2020-04-04T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,75,75.580458,-7.2175,52.5816,16312,2020-04-04T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,25,29.516984,-7.3423,52.9952,16313,2020-04-04T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,14,43.689926,-7.9939,54.1261,16314,2020-04-04T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,140,71.832077,-8.7412,52.5255,16315,2020-04-04T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,21,51.378661,-7.6952,53.7325,16316,2020-04-04T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,65,50.432947,-6.487,53.9161,16317,2020-04-04T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,107,81.987939,-9.2537,53.9191,16318,2020-04-04T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,141,72.291380,-6.715,53.6851,16319,2020-04-04T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,52,84.709869,-6.9452,54.1857,16320,2020-04-04T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,66,84.657713,-7.6607,53.2632,16321,2020-04-04T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,18,27.887952,-8.2735,53.8008,16322,2020-04-04T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,28,42.725261,-8.5345,54.1581,16323,2020-04-04T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,125,78.343873,-7.9206,52.6407,16324,2020-04-04T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,49,42.177386,-7.4935,52.2035,16325,2020-04-04T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,107,120.536217,-7.4219,53.5524,16326,2020-04-04T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,21,14.025995,-6.5037,52.5164,16327,2020-04-04T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,142,99.701597,-6.3442,53.0205,16328,2020-04-04T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,12,21.077777,-6.8367,52.7168,16329,2020-04-05T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,123,161.468179,-7.2937,53.9878,16330,2020-04-05T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,65,54.705976,-8.9889,52.8917,16331,2020-04-05T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,421,77.551081,-8.6372,51.9517,16332,2020-04-05T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,114,71.611639,-7.96,54.8989,16333,2020-04-05T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,3061,227.185182,-6.292,53.3605,16334,2020-04-05T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,128,49.601252,-8.7362,53.3705,16335,2020-04-05T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,117,79.210870,-9.565,52.1689,16336,2020-04-05T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,200,89.886025,-6.7837,53.238,16337,2020-04-05T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,79,79.611416,-7.2175,52.5816,16338,2020-04-05T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,31,36.601060,-7.3423,52.9952,16339,2020-04-05T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,18,56.172762,-7.9939,54.1261,16340,2020-04-05T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,143,73.371336,-8.7412,52.5255,16341,2020-04-05T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,25,61.165072,-7.6952,53.7325,16342,2020-04-05T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,85,65.950777,-6.487,53.9161,16343,2020-04-05T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,126,96.546545,-9.2537,53.9191,16344,2020-04-05T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,168,86.134411,-6.715,53.6851,16345,2020-04-05T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,58,94.484084,-6.9452,54.1857,16346,2020-04-05T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,73,93.636562,-7.6607,53.2632,16347,2020-04-05T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,22,34.085275,-8.2735,53.8008,16348,2020-04-05T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,28,42.725261,-8.5345,54.1581,16349,2020-04-05T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,133,83.357881,-7.9206,52.6407,16350,2020-04-05T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,49,42.177386,-7.4935,52.2035,16351,2020-04-05T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,121,136.307311,-7.4219,53.5524,16352,2020-04-05T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,22,14.693899,-6.5037,52.5164,16353,2020-04-05T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,171,120.063191,-6.3442,53.0205,16354,2020-04-05T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,15,26.347221,-6.8367,52.7168,16355,2020-04-06T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,129,169.344675,-7.2937,53.9878,16356,2020-04-06T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,66,55.547607,-8.9889,52.8917,16357,2020-04-06T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,431,79.393149,-8.6372,51.9517,16358,2020-04-06T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,120,75.380672,-7.96,54.8989,16359,2020-04-06T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,3268,242.548571,-6.292,53.3605,16360,2020-04-06T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,134,51.926311,-8.7362,53.3705,16361,2020-04-06T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,122,82.595950,-9.565,52.1689,16362,2020-04-06T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,233,104.717219,-6.7837,53.238,16363,2020-04-06T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,88,88.681071,-7.2175,52.5816,16364,2020-04-06T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,34,40.143098,-7.3423,52.9952,16365,2020-04-06T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,20,62.414181,-7.9939,54.1261,16366,2020-04-06T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,160,82.093802,-8.7412,52.5255,16367,2020-04-06T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,35,85.631101,-7.6952,53.7325,16368,2020-04-06T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,96,74.485584,-6.487,53.9161,16369,2020-04-06T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,130,99.611515,-9.2537,53.9191,16370,2020-04-06T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,183,93.824983,-6.715,53.6851,16371,2020-04-06T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,62,101.000228,-6.9452,54.1857,16372,2020-04-06T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,77,98.767332,-7.6607,53.2632,16373,2020-04-06T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,22,34.085275,-8.2735,53.8008,16374,2020-04-06T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,28,42.725261,-8.5345,54.1581,16375,2020-04-06T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,137,85.864885,-7.9206,52.6407,16376,2020-04-06T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,52,44.759675,-7.4935,52.2035,16377,2020-04-06T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,134,150.951898,-7.4219,53.5524,16378,2020-04-06T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,24,16.029708,-6.5037,52.5164,16379,2020-04-06T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,181,127.084430,-6.3442,53.0205,16380,2020-04-06T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,16,28.103703,-6.8367,52.7168,16381,2020-04-07T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,132,173.282924,-7.2937,53.9878,16382,2020-04-07T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,68,57.230868,-8.9889,52.8917,16383,2020-04-07T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,472,86.945630,-8.6372,51.9517,16384,2020-04-07T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,125,78.521534,-7.96,54.8989,16385,2020-04-07T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,3557,263.997940,-6.292,53.3605,16386,2020-04-07T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,134,51.926311,-8.7362,53.3705,16387,2020-04-07T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,125,84.626998,-9.565,52.1689,16388,2020-04-07T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,253,113.705821,-6.7837,53.238,16389,2020-04-07T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,90,90.696550,-7.2175,52.5816,16390,2020-04-07T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,37,43.685136,-7.3423,52.9952,16391,2020-04-07T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,23,71.776308,-7.9939,54.1261,16392,2020-04-07T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,173,88.763924,-8.7412,52.5255,16393,2020-04-07T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,36,88.077704,-7.6952,53.7325,16394,2020-04-07T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,106,82.244499,-6.487,53.9161,16395,2020-04-07T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,134,102.676485,-9.2537,53.9191,16396,2020-04-07T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,198,101.515555,-6.715,53.6851,16397,2020-04-07T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,63,102.629264,-6.9452,54.1857,16398,2020-04-07T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,81,103.898103,-7.6607,53.2632,16399,2020-04-07T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,22,34.085275,-8.2735,53.8008,16400,2020-04-07T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,28,42.725261,-8.5345,54.1581,16401,2020-04-07T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,140,87.745138,-7.9206,52.6407,16402,2020-04-07T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,56,48.202727,-7.4935,52.2035,16403,2020-04-07T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,142,159.963952,-7.4219,53.5524,16404,2020-04-07T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,26,17.365517,-6.5037,52.5164,16405,2020-04-07T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,207,145.339652,-6.3442,53.0205,16406,2020-04-07T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,19,33.373147,-6.8367,52.7168,16407,2020-04-08T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,151,198.225163,-7.2937,53.9878,16408,2020-04-08T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,69,58.072498,-8.9889,52.8917,16409,2020-04-08T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,503,92.656042,-8.6372,51.9517,16410,2020-04-08T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,145,91.084979,-7.96,54.8989,16411,2020-04-08T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,3873,287.451229,-6.292,53.3605,16412,2020-04-08T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,160,62.001566,-8.7362,53.3705,16413,2020-04-08T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,145,98.167318,-9.565,52.1689,16414,2020-04-08T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,290,130.334736,-6.7837,53.238,16415,2020-04-08T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,96,96.742986,-7.2175,52.5816,16416,2020-04-08T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,49,57.853289,-7.3423,52.9952,16417,2020-04-08T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,25,78.017726,-7.9939,54.1261,16418,2020-04-08T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,186,95.434045,-8.7412,52.5255,16419,2020-04-08T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,41,100.310719,-7.6952,53.7325,16420,2020-04-08T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,116,90.003414,-6.487,53.9161,16421,2020-04-08T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,153,117.235091,-9.2537,53.9191,16422,2020-04-08T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,206,105.617194,-6.715,53.6851,16423,2020-04-08T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,69,112.403480,-6.9452,54.1857,16424,2020-04-08T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,88,112.876951,-7.6607,53.2632,16425,2020-04-08T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,26,40.282598,-8.2735,53.8008,16426,2020-04-08T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,31,47.302968,-8.5345,54.1581,16427,2020-04-08T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,151,94.639399,-7.9206,52.6407,16428,2020-04-08T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,60,51.645779,-7.4935,52.2035,16429,2020-04-08T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,152,171.229019,-7.4219,53.5524,16430,2020-04-08T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,30,20.037135,-6.5037,52.5164,16431,2020-04-08T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,237,166.403370,-6.3442,53.0205,16432,2020-04-08T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,22,38.642591,-6.8367,52.7168,16433,2020-04-09T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,169,221.854652,-7.2937,53.9878,16434,2020-04-09T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,85,71.538585,-8.9889,52.8917,16435,2020-04-09T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,581,107.024175,-8.6372,51.9517,16436,2020-04-09T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,167,104.904769,-7.96,54.8989,16437,2020-04-09T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,4156,308.455282,-6.292,53.3605,16438,2020-04-09T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,169,65.489154,-8.7362,53.3705,16439,2020-04-09T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,155,104.937478,-9.565,52.1689,16440,2020-04-09T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,332,149.210801,-6.7837,53.238,16441,2020-04-09T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,115,115.890035,-7.2175,52.5816,16442,2020-04-09T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,61,72.021441,-7.3423,52.9952,16443,2020-04-09T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,31,96.741980,-7.9939,54.1261,16444,2020-04-09T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,222,113.905151,-8.7412,52.5255,16445,2020-04-09T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,45,110.097130,-7.6952,53.7325,16446,2020-04-09T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,133,103.193569,-6.487,53.9161,16447,2020-04-09T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,168,128.728727,-9.2537,53.9191,16448,2020-04-09T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,230,117.922110,-6.715,53.6851,16449,2020-04-09T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,81,131.951911,-6.9452,54.1857,16450,2020-04-09T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,104,133.400033,-7.6607,53.2632,16451,2020-04-09T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,27,41.831929,-8.2735,53.8008,16452,2020-04-09T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,39,59.510185,-8.5345,54.1581,16453,2020-04-09T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,166,104.040664,-7.9206,52.6407,16454,2020-04-09T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,63,54.228068,-7.4935,52.2035,16455,2020-04-09T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,181,203.897713,-7.4219,53.5524,16456,2020-04-09T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,39,26.048276,-6.5037,52.5164,16457,2020-04-09T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,246,172.722486,-6.3442,53.0205,16458,2020-04-09T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,32,56.207405,-6.8367,52.7168,16459,2020-04-10T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,210,275.677379,-7.2937,53.9878,16460,2020-04-10T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,88,74.063476,-8.9889,52.8917,16461,2020-04-10T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,648,119.366034,-8.6372,51.9517,16462,2020-04-10T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,188,118.096387,-7.96,54.8989,16463,2020-04-10T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,4514,335.025780,-6.292,53.3605,16464,2020-04-10T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,178,68.976742,-8.7362,53.3705,16465,2020-04-10T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,170,115.092717,-9.565,52.1689,16466,2020-04-10T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,360,161.794844,-6.7837,53.238,16467,2020-04-10T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,124,124.959690,-7.2175,52.5816,16468,2020-04-10T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,71,83.828235,-7.3423,52.9952,16469,2020-04-10T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,32,99.862689,-7.9939,54.1261,16470,2020-04-10T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,234,120.062186,-8.7412,52.5255,16471,2020-04-10T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,49,119.883542,-7.6952,53.7325,16472,2020-04-10T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,143,110.952484,-6.487,53.9161,16473,2020-04-10T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,183,140.222364,-9.2537,53.9191,16474,2020-04-10T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,249,127.663502,-6.715,53.6851,16475,2020-04-10T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,88,143.355162,-6.9452,54.1857,16476,2020-04-10T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,119,152.640423,-7.6607,53.2632,16477,2020-04-10T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,31,48.029251,-8.2735,53.8008,16478,2020-04-10T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,45,68.665599,-8.5345,54.1581,16479,2020-04-10T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,175,109.681422,-7.9206,52.6407,16480,2020-04-10T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,67,57.671120,-7.4935,52.2035,16481,2020-04-10T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,192,216.289287,-7.4219,53.5524,16482,2020-04-10T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,43,28.719894,-6.5037,52.5164,16483,2020-04-10T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,263,184.658592,-6.3442,53.0205,16484,2020-04-10T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,38,66.746294,-6.8367,52.7168,16485,2020-04-11T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,222,291.430372,-7.2937,53.9878,16486,2020-04-11T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,98,82.479780,-8.9889,52.8917,16487,2020-04-11T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,730,134.470995,-8.6372,51.9517,16488,2020-04-11T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,225,141.338761,-7.96,54.8989,16489,2020-04-11T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,5006,371.541660,-6.292,53.3605,16490,2020-04-11T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,197,76.339428,-8.7362,53.3705,16491,2020-04-11T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,200,135.403197,-9.565,52.1689,16492,2020-04-11T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,404,181.569770,-6.7837,53.238,16493,2020-04-11T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,136,137.052564,-7.2175,52.5816,16494,2020-04-11T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,88,103.899784,-7.3423,52.9952,16495,2020-04-11T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,32,99.862689,-7.9939,54.1261,16496,2020-04-11T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,252,129.297739,-8.7412,52.5255,16497,2020-04-11T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,56,137.009762,-7.6952,53.7325,16498,2020-04-11T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,195,151.298842,-6.487,53.9161,16499,2020-04-11T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,194,148.651030,-9.2537,53.9191,16500,2020-04-11T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,289,148.171695,-6.715,53.6851,16501,2020-04-11T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,95,154.758414,-6.9452,54.1857,16502,2020-04-11T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,133,170.598120,-7.6607,53.2632,16503,2020-04-11T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,39,60.423897,-8.2735,53.8008,16504,2020-04-11T00:00:00.000Z
